Date,Depth,Energy,Iterations
2021-01-04,1,1.0638571985103538,125
2021-02-02,1,1.1407358704805293,100
2021-03-04,1,1.085073510703122,125
2021-04-06,1,0.9946383813498194,175
2021-05-05,1,1.0340559005303775,175
2021-06-10,1,1.203228419505121,100
2021-07-09,1,1.3358971643938908,125
2021-08-10,1,1.1957938827362535,150
2021-09-10,1,1.1831261515924782,150
2021-10-11,1,1.0576062779962585,100
2021-11-10,1,1.0389491358440732,150
2021-12-09,1,1.074052529644033,125
2022-01-10,1,0.9554635342515139,225
2022-02-09,1,0.9639341059477726,200
2022-03-14,1,0.9103497518561491,250
2022-04-12,1,1.0493157372631254,150
2022-05-23,1,1.1175680989861911,125
2022-06-23,1,1.2071141328288137,100
2022-07-22,1,1.1671011791983164,125
2022-08-23,1,1.1210620147282013,125
2022-09-21,1,1.1695915685428067,125
2022-10-20,1,1.182592864080369,125
2022-11-18,1,1.0735059403156588,150
2022-12-19,1,1.1039726118765174,175
2023-01-17,1,1.1320581834504344,175
2023-02-16,1,1.1204044352847384,150
2023-03-17,1,1.2612010724669227,125
2023-04-27,1,1.140114812362152,125
2023-05-30,1,1.1839105515420998,100
2023-07-05,1,1.1361010522980686,125
2023-08-04,1,1.1194681976097836,150
2023-09-05,1,1.1675325084294086,125
2023-10-05,1,1.1320581005198014,150
2023-11-03,1,1.2799435125097829,125
2023-12-04,1,1.2768166042107607,125
