Date,BBCA.JK,TLKM.JK
2020-10-05,4650.28759765625,2040.3018798828125
2020-10-06,4801.92724609375,2040.3018798828125
2020-10-07,4848.26123046875,2048.001220703125
2020-10-08,4869.32373046875,2078.798095703125
2020-10-09,4865.10986328125,2101.89599609375
2020-10-12,4932.505859375,2101.89599609375
2020-10-13,4932.505859375,2101.89599609375
2020-10-14,4970.41552734375,2163.489990234375
2020-10-15,4873.53564453125,2140.39208984375
2020-10-16,4852.47314453125,2117.29443359375
2020-10-19,4970.41552734375,2086.49755859375
2020-10-20,4890.3837890625,2055.700439453125
2020-10-21,4869.32373046875,2063.399658203125
2020-10-22,4886.17138671875,2078.798095703125
2020-10-23,4860.89794921875,2024.9034423828125
2020-10-26,4898.80810546875,2040.3018798828125
2020-10-27,4877.74755859375,2017.2042236328125
2020-11-02,4903.0205078125,1971.0084228515625
2020-11-03,4961.99169921875,1986.4072265625
2020-11-04,4903.0205078125,1986.4072265625
2020-11-05,5181.0263671875,2132.693115234375
2020-11-06,5307.3935546875,2178.888671875
2020-11-09,5294.755859375,2217.384521484375
2020-11-10,5459.033203125,2201.986328125
2020-11-11,5509.580078125,2371.369873046875
2020-11-12,5408.48681640625,2340.57275390625
2020-11-13,5383.212890625,2302.07666015625
2020-11-16,5459.033203125,2363.67041015625
2020-11-17,5518.00390625,2479.159423828125
2020-11-18,5534.85302734375,2448.3623046875
2020-11-19,5572.763671875,2440.6630859375
2020-11-20,5560.12646484375,2479.159423828125
2020-11-23,5560.12646484375,2556.15185546875
2020-11-24,5530.64111328125,2579.24951171875
2020-11-25,5400.0625,2525.35498046875
2020-11-26,5459.033203125,2671.640869140625
2020-11-27,5379.0009765625,2663.941650390625
2020-11-30,5227.36181640625,2486.858642578125
2020-12-01,5387.4248046875,2494.557861328125
2020-12-02,5433.75927734375,2563.85107421875
2020-12-03,5442.18408203125,2540.753173828125
2020-12-04,5383.212890625,2502.257080078125
2020-12-07,5492.73095703125,2563.85107421875
2020-12-08,5467.45751953125,2540.753173828125
2020-12-10,5555.84423828125,2509.956298828125
2020-12-11,5691.04345703125,2525.35498046875
2020-12-14,5762.8681640625,2556.15185546875
2020-12-15,5737.51904296875,2656.2421875
2020-12-16,5872.71728515625,2779.43017578125
2020-12-17,5860.04248046875,2725.53564453125
2020-12-18,5745.9677734375,2702.4375
2020-12-21,5771.318359375,2710.13671875
2020-12-22,5674.1435546875,2586.948974609375
2020-12-23,5682.59326171875,2556.15185546875
2020-12-28,5729.06787109375,2640.843505859375
2020-12-29,5716.3935546875,2633.144287109375
2020-12-30,5720.6181640625,2548.45263671875
2021-01-04,5775.54345703125,2687.039306640625
2021-01-05,5991.017578125,2671.640869140625
2021-01-06,5868.4921875,2594.648193359375
2021-01-07,5885.39208984375,2610.046630859375
2021-01-08,5957.216796875,2748.633056640625
2021-01-11,6206.4912109375,2771.73095703125
2021-01-12,6050.1669921875,2702.4375
2021-01-13,6016.36669921875,2679.33984375
2021-01-14,5931.86669921875,2694.738525390625
2021-01-15,5876.943359375,2679.33984375
2021-01-18,6016.36669921875,2656.2421875
2021-01-19,5995.24267578125,2625.4453125
2021-01-20,5995.24267578125,2671.640869140625
2021-01-21,5978.34130859375,2679.33984375
2021-01-22,5982.56640625,2610.046630859375
2021-01-25,5944.54248046875,2594.648193359375
2021-01-26,5762.8681640625,2509.956298828125
2021-01-27,5737.51904296875,2602.34765625
2021-01-28,5830.4677734375,2494.557861328125
2021-01-29,5712.16845703125,2394.4677734375
2021-02-01,5762.8681640625,2486.858642578125
2021-02-02,5745.9677734375,2517.65576171875
2021-02-03,5767.09326171875,2494.557861328125
2021-02-04,5792.44287109375,2533.05419921875
2021-02-05,5843.1416015625,2533.05419921875
2021-02-08,5847.3671875,2525.35498046875
2021-02-09,5898.06689453125,2463.7607421875
2021-02-10,5847.3671875,2456.061767578125
2021-02-11,5813.568359375,2456.061767578125
2021-02-15,5745.9677734375,2479.159423828125
2021-02-16,5864.26806640625,2471.460205078125
2021-02-17,5830.4677734375,2425.264404296875
2021-02-18,5691.04345703125,2448.3623046875
2021-02-19,5767.09326171875,2471.460205078125
2021-02-22,5737.51904296875,2440.6630859375
2021-02-23,5767.09326171875,2671.640869140625
2021-02-24,5682.59326171875,2679.33984375
2021-02-25,5665.693359375,2687.039306640625
2021-02-26,5669.91845703125,2687.039306640625
2021-03-01,5952.99267578125,2687.039306640625
2021-03-02,5927.6416015625,2663.941650390625
2021-03-03,5914.96728515625,2648.54296875
2021-03-04,5678.36865234375,2586.948974609375
2021-03-05,5745.9677734375,2556.15185546875
2021-03-08,5678.36865234375,2571.550537109375
2021-03-09,5581.1943359375,2533.05419921875
2021-03-10,5665.693359375,2617.745849609375
2021-03-12,5716.3935546875,2656.2421875
2021-03-15,5631.8935546875,2602.34765625
2021-03-16,5598.09423828125,2586.948974609375
2021-03-17,5585.4189453125,2610.046630859375
2021-03-18,5665.693359375,2656.2421875
2021-03-19,5712.16845703125,2648.54296875
2021-03-22,5593.869140625,2602.34765625
2021-03-23,5547.39453125,2586.948974609375
2021-03-24,5441.77099609375,2594.648193359375
2021-03-25,5382.62060546875,2625.4453125
2021-03-26,5420.64453125,2687.039306640625
2021-03-29,5374.169921875,2625.4453125
2021-03-30,5403.7451171875,2602.34765625
2021-03-31,5251.646484375,2633.144287109375
2021-04-01,5260.095703125,2610.046630859375
2021-04-05,5200.9462890625,2602.34765625
2021-04-06,5209.396484375,2594.648193359375
2021-04-07,5281.220703125,2617.745849609375
2021-04-08,5256.71484375,2610.046630859375
2021-04-09,5312.40869140625,2586.948974609375
2021-04-12,5196.73583984375,2548.45263671875
2021-04-13,5141.041015625,2563.85107421875
2021-04-14,5402.3779296875,2571.550537109375
2021-04-15,5380.9560546875,2586.948974609375
2021-04-16,5376.6728515625,2586.948974609375
2021-04-19,5372.38916015625,2571.550537109375
2021-04-20,5342.3994140625,2556.15185546875
2021-04-21,5282.42041015625,2525.35498046875
2021-04-22,5325.26220703125,2563.85107421875
2021-04-23,5475.208984375,2548.45263671875
2021-04-26,5385.2412109375,2502.257080078125
2021-04-27,5488.06201171875,2432.963623046875
2021-04-28,5415.23095703125,2417.5654296875
2021-04-29,5492.34521484375,2463.7607421875
2021-04-30,5488.06201171875,2463.7607421875
2021-05-03,5475.208984375,2440.6630859375
2021-05-04,5483.7783203125,2471.460205078125
2021-05-05,5505.19873046875,2463.7607421875
2021-05-06,5505.19873046875,2456.061767578125
2021-05-07,5483.7783203125,2456.061767578125
2021-05-10,5500.91455078125,2440.6630859375
2021-05-11,5552.32421875,2448.3623046875
2021-05-17,5569.46240234375,2456.061767578125
2021-05-18,5475.208984375,2448.3623046875
2021-05-19,5436.6513671875,2432.963623046875
2021-05-20,5466.640625,2548.45263671875
2021-05-21,5449.50439453125,2517.65576171875
2021-05-24,5419.5146484375,2509.956298828125
2021-05-25,5445.2197265625,2540.753173828125
2021-05-27,5372.38916015625,2602.34765625
2021-05-28,5432.36767578125,2517.65576171875
2021-05-31,5462.3564453125,2648.54296875
2021-06-02,5539.47216796875,2656.2421875
2021-06-03,5655.1455078125,2687.039306640625
2021-06-04,5638.0087890625,2694.738525390625
2021-06-07,5595.16650390625,2733.234619140625
2021-06-08,5509.482421875,2694.738525390625
2021-06-09,5595.16650390625,2741.65380859375
2021-06-10,5672.28271484375,2814.44091796875
2021-06-11,5543.755859375,2806.353759765625
2021-06-14,5492.34521484375,2757.828857421875
2021-06-15,5543.755859375,2782.09130859375
2021-06-16,5470.9248046875,2757.828857421875
2021-06-17,5423.79931640625,2709.303955078125
2021-06-18,5419.5146484375,2709.303955078125
2021-06-21,5355.2509765625,2668.866455078125
2021-06-22,5432.36767578125,2668.866455078125
2021-06-23,5338.115234375,2725.47900390625
2021-06-24,5320.97802734375,2628.42919921875
2021-06-25,5303.84130859375,2628.42919921875
2021-06-28,5188.16796875,2563.729248046875
2021-06-29,5179.599609375,2555.641845703125
2021-06-30,5162.46337890625,2547.554443359375
2021-07-01,5162.46337890625,2515.20458984375
2021-07-02,5226.7255859375,2482.8544921875
2021-07-05,5235.2939453125,2458.592041015625
2021-07-06,5188.16796875,2434.329833984375
2021-07-07,5196.73583984375,2450.504638671875
2021-07-08,5153.89453125,2434.329833984375
2021-07-09,5158.1787109375,2555.641845703125
2021-07-12,5286.70458984375,2531.37939453125
2021-07-13,5179.599609375,2482.8544921875
2021-07-14,5132.47265625,2474.76708984375
2021-07-15,5239.57861328125,2531.37939453125
2021-07-16,5235.2939453125,2563.729248046875
2021-07-19,5145.3251953125,2604.1669921875
2021-07-21,5149.60986328125,2596.079345703125
2021-07-22,5273.85205078125,2636.5166015625
2021-07-23,5171.03076171875,2563.729248046875
2021-07-26,5145.3251953125,2579.904296875
2021-07-27,5145.3251953125,2644.60400390625
2021-07-28,5123.90478515625,2579.904296875
2021-07-29,5175.31591796875,2612.25439453125
2021-07-30,5115.3359375,2620.341796875
2021-08-02,5106.7685546875,2676.9541015625
2021-08-03,5265.283203125,2693.12890625
2021-08-04,5243.86181640625,2725.47900390625
2021-08-05,5398.09375,2701.216552734375
2021-08-06,5278.13623046875,2685.04150390625
2021-08-09,5312.40869140625,2628.42919921875
2021-08-10,5398.09375,2612.25439453125
2021-08-12,5398.09375,2709.303955078125
2021-08-13,5492.34521484375,2668.866455078125
2021-08-16,5500.91455078125,2701.216552734375
2021-08-18,5655.1455078125,2765.916015625
2021-08-19,5655.1455078125,2741.65380859375
2021-08-20,5655.1455078125,2749.7412109375
2021-08-23,5646.57763671875,2782.09130859375
2021-08-24,5655.1455078125,2749.7412109375
2021-08-25,5655.1455078125,2725.47900390625
2021-08-26,5620.87255859375,2717.391357421875
2021-08-27,5578.02978515625,2685.04150390625
2021-08-30,5625.15673828125,2749.7412109375
2021-08-31,5612.3046875,2749.7412109375
2021-09-01,5625.15673828125,2701.216552734375
2021-09-02,5603.7353515625,2725.47900390625
2021-09-03,5655.1455078125,2741.65380859375
2021-09-06,5633.724609375,2741.65380859375
2021-09-07,5629.4404296875,2733.566650390625
2021-09-08,5518.05126953125,2693.12890625
2021-09-09,5629.4404296875,2741.65380859375
2021-09-10,5586.59814453125,2693.12890625
2021-09-13,5616.58837890625,2709.303955078125
2021-09-14,5608.01953125,2782.09130859375
2021-09-15,5565.17724609375,2790.1787109375
2021-09-16,5569.46240234375,2782.09130859375
2021-09-17,5586.59814453125,2854.878662109375
2021-09-20,5642.29296875,2846.791015625
2021-09-21,5560.8935546875,2854.878662109375
2021-09-22,5616.58837890625,2903.403564453125
2021-09-23,5638.0087890625,2879.140869140625
2021-09-24,5642.29296875,2879.140869140625
2021-09-27,5638.0087890625,2846.791015625
2021-09-28,5586.59814453125,2854.878662109375
2021-09-29,5638.0087890625,2854.878662109375
2021-09-30,5997.8818359375,2984.278076171875
2021-10-01,5792.24072265625,2960.015625
2021-10-04,5963.6083984375,2968.10302734375
2021-10-05,5950.75537109375,2968.10302734375
2021-10-06,6152.11328125,3040.890625
2021-10-07,6134.97607421875,3008.54052734375
2021-10-08,6246.3662109375,3073.240234375
2021-10-11,6216.37548828125,3081.32763671875
2021-10-12,6272.0712890625,3057.065185546875
2021-10-13,6447.72265625,3048.977783203125
2021-10-14,6640.51220703125,3097.5029296875
2021-10-15,6554.828125,3081.32763671875
2021-10-18,6447.72265625,3065.15283203125
2021-10-19,6426.3017578125,3024.715576171875
2021-10-21,6340.6181640625,3113.677734375
2021-10-22,6447.72265625,3129.8525390625
2021-10-25,6447.72265625,3057.065185546875
2021-10-26,6447.72265625,3073.240234375
2021-10-27,6383.46044921875,3065.15283203125
2021-10-28,6319.19677734375,3032.802978515625
2021-10-29,6404.88037109375,3073.240234375
2021-11-01,6340.6181640625,2992.365478515625
2021-11-02,6254.93408203125,2960.015625
2021-11-03,6297.77587890625,3008.54052734375
2021-11-04,6319.19677734375,3048.977783203125
2021-11-05,6383.46044921875,3048.977783203125
2021-11-08,6490.56494140625,3032.802978515625
2021-11-09,6576.24853515625,3000.453125
2021-11-10,6554.828125,2992.365478515625
2021-11-11,6576.24853515625,2951.92822265625
2021-11-12,6447.72265625,2911.490966796875
2021-11-15,6426.3017578125,2911.490966796875
2021-11-16,6404.88037109375,2968.10302734375
2021-11-17,6512.345703125,2935.753173828125
2021-11-18,6361.89501953125,2935.753173828125
2021-11-19,6383.3876953125,3154.114990234375
2021-11-22,6426.37353515625,3073.240234375
2021-11-23,6426.37353515625,3073.240234375
2021-11-24,6426.37353515625,3073.240234375
2021-11-25,6383.3876953125,3234.98974609375
2021-11-26,6254.4306640625,3243.0771484375
2021-11-29,6361.89501953125,3348.21435546875
2021-11-30,6254.4306640625,3226.90234375
2021-12-01,6275.92333984375,3299.689697265625
2021-12-02,6447.86669921875,3364.38916015625
2021-12-03,6340.40234375,3291.601806640625
2021-12-06,6318.9091796875,3372.476806640625
2021-12-07,6318.9091796875,3356.3017578125
2021-12-08,6383.3876953125,3307.777099609375
2021-12-09,6318.9091796875,3356.3017578125
2021-12-10,6340.40234375,3356.3017578125
2021-12-13,6275.92333984375,3299.689697265625
2021-12-14,6275.92333984375,3315.864501953125
2021-12-15,6275.92333984375,3299.689697265625
2021-12-16,6254.4306640625,3315.864501953125
2021-12-17,6447.86669921875,3315.864501953125
2021-12-20,6340.40234375,3299.689697265625
2021-12-21,6340.40234375,3364.38916015625
2021-12-22,6297.4169921875,3323.9521484375
2021-12-23,6275.92333984375,3364.38916015625
2021-12-24,6275.92333984375,3323.9521484375
2021-12-27,6318.9091796875,3299.689697265625
2021-12-28,6318.9091796875,3307.777099609375
2021-12-29,6275.92333984375,3299.689697265625
2021-12-30,6275.92333984375,3267.339599609375
2022-01-03,6297.4169921875,3380.564208984375
2022-01-04,6361.89501953125,3372.476806640625
2022-01-05,6404.880859375,3275.427001953125
2022-01-06,6426.37353515625,3332.03955078125
2022-01-07,6576.82421875,3372.476806640625
2022-01-10,6533.8388671875,3315.864501953125
2022-01-11,6619.81005859375,3307.777099609375
2022-01-12,6619.81005859375,3323.9521484375
2022-01-13,6619.81005859375,3380.564208984375
2022-01-14,6748.76708984375,3388.651611328125
2022-01-17,6662.79541015625,3380.564208984375
2022-01-18,6598.31689453125,3437.1767578125
2022-01-19,6598.31689453125,3437.1767578125
2022-01-20,6684.2880859375,3412.9140625
2022-01-21,6834.7392578125,3501.87646484375
2022-01-24,6705.78125,3477.61376953125
2022-01-25,6684.2880859375,3469.5263671875
2022-01-26,6619.81005859375,3550.401123046875
2022-01-27,6705.78125,3453.3515625
2022-01-28,6684.2880859375,3445.26416015625
2022-01-31,6555.3310546875,3388.651611328125
2022-02-02,6705.78125,3372.476806640625
2022-02-03,6641.30322265625,3396.7392578125
2022-02-04,6641.30322265625,3421.001708984375
2022-02-07,6705.78125,3469.5263671875
2022-02-08,6641.30322265625,3421.001708984375
2022-02-09,6834.7392578125,3461.439208984375
2022-02-10,6662.79541015625,3607.013671875
2022-02-11,6727.2744140625,3598.92578125
2022-02-14,6619.81005859375,3558.48876953125
2022-02-15,6770.26025390625,3566.576171875
2022-02-16,6856.23193359375,3558.48876953125
2022-02-17,6791.7529296875,3566.576171875
2022-02-18,6813.24609375,3558.48876953125
2022-02-21,6834.7392578125,3534.226318359375
2022-02-22,6791.7529296875,3477.61376953125
2022-02-23,6920.7099609375,3518.051513671875
2022-02-24,6877.7236328125,3429.089111328125
2022-02-25,6920.7099609375,3509.964111328125
2022-03-01,6920.7099609375,3518.051513671875
2022-03-02,6856.23193359375,3469.5263671875
2022-03-04,6791.7529296875,3558.48876953125
2022-03-07,6619.81005859375,3647.450927734375
2022-03-08,6576.82421875,3736.413330078125
2022-03-09,6748.76708984375,3590.83837890625
2022-03-10,6813.24609375,3566.576171875
2022-03-11,6834.7392578125,3712.15087890625
2022-03-14,6942.203125,3704.0634765625
2022-03-15,7006.681640625,3736.413330078125
2022-03-16,7049.66845703125,3744.5009765625
2022-03-17,6877.7236328125,3623.1884765625
2022-03-18,6791.7529296875,3671.713623046875
2022-03-21,6791.7529296875,3679.80078125
2022-03-22,6813.24609375,3679.80078125
2022-03-23,6791.7529296875,3679.80078125
2022-03-24,6813.24609375,3687.888427734375
2022-03-25,6834.7392578125,3655.538330078125
2022-03-28,6895.841796875,3720.238525390625
2022-03-29,6852.19677734375,3687.888427734375
2022-03-30,6874.01904296875,3704.0634765625
2022-03-31,6961.30810546875,3704.0634765625
2022-04-01,6917.66357421875,3704.0634765625
2022-04-04,6895.841796875,3671.713623046875
2022-04-05,6895.841796875,3655.538330078125
2022-04-06,6764.9072265625,3582.751220703125
2022-04-07,6764.9072265625,3671.713623046875
2022-04-08,6852.19677734375,3704.0634765625
2022-04-11,6743.08544921875,3712.15087890625
2022-04-12,6808.552734375,3744.5009765625
2022-04-13,6808.552734375,3793.025634765625
2022-04-14,6721.26220703125,3784.93798828125
2022-04-18,6721.26220703125,3809.20068359375
2022-04-19,6655.7958984375,3784.93798828125
2022-04-20,6677.61767578125,3744.5009765625
2022-04-21,6917.66357421875,3736.413330078125
2022-04-22,6874.01904296875,3736.413330078125
2022-04-25,6983.13037109375,3809.20068359375
2022-04-26,7092.24169921875,3849.6376953125
2022-04-27,7157.708984375,3857.725341796875
2022-04-28,7092.24169921875,3736.413330078125
2022-05-09,6633.9736328125,3485.701416015625
2022-05-10,6568.50732421875,3509.964111328125
2022-05-11,6677.61767578125,3501.87646484375
2022-05-12,6350.2841796875,3477.61376953125
2022-05-13,6393.9287109375,3445.26416015625
2022-05-17,6459.39599609375,3380.564208984375
2022-05-18,6612.1513671875,3437.1767578125
2022-05-19,6503.0400390625,3404.826904296875
2022-05-20,6459.39599609375,3372.476806640625
2022-05-23,6437.57275390625,3323.9521484375
2022-05-24,6415.75048828125,3356.3017578125
2022-05-25,6437.57275390625,3396.7392578125
2022-05-27,6612.1513671875,3477.61376953125
2022-05-30,6612.1513671875,3437.1767578125
2022-05-31,6764.9072265625,3485.701416015625
2022-06-02,6612.1513671875,3469.5263671875
2022-06-03,6633.9736328125,3485.701416015625
2022-06-06,6503.0400390625,3509.964111328125
2022-06-07,6437.57275390625,3437.1767578125
2022-06-08,6633.9736328125,3437.147705078125
2022-06-09,6546.68408203125,3395.231201171875
2022-06-10,6415.75048828125,3370.08154296875
2022-06-13,6415.75048828125,3420.381103515625
2022-06-14,6459.39599609375,3445.531005859375
2022-06-15,6393.9287109375,3403.61474609375
2022-06-16,6612.1513671875,3386.84814453125
2022-06-17,6546.68408203125,3453.9140625
2022-06-20,6655.7958984375,3386.84814453125
2022-06-21,6677.61767578125,3445.531005859375
2022-06-22,6546.68408203125,3395.231201171875
2022-06-23,6568.50732421875,3487.447509765625
2022-06-24,6524.86181640625,3479.064208984375
2022-06-27,6415.75048828125,3411.997802734375
2022-06-28,6372.10595703125,3378.464599609375
2022-06-29,6350.2841796875,3386.84814453125
2022-06-30,6328.46142578125,3353.31494140625
2022-07-01,6328.46142578125,3370.08154296875
2022-07-04,6153.88330078125,3344.931640625
2022-07-05,6328.46142578125,3344.931640625
2022-07-06,6372.10595703125,3370.08154296875
2022-07-07,6197.52783203125,3386.84814453125
2022-07-08,6241.1728515625,3361.6982421875
2022-07-11,6219.35107421875,3386.84814453125
2022-07-12,6262.9951171875,3361.6982421875
2022-07-13,6110.2392578125,3303.01513671875
2022-07-14,6132.0615234375,3370.08154296875
2022-07-15,6110.2392578125,3479.064208984375
2022-07-18,6241.1728515625,3512.597412109375
2022-07-19,6262.9951171875,3487.447509765625
2022-07-20,6459.39599609375,3529.36376953125
2022-07-21,6459.39599609375,3571.2802734375
2022-07-22,6393.9287109375,3546.13037109375
2022-07-25,6372.10595703125,3554.513671875
2022-07-26,6372.10595703125,3562.89697265625
2022-07-27,6393.9287109375,3604.8134765625
2022-07-28,6415.75048828125,3554.513671875
2022-07-29,6415.75048828125,3546.13037109375
2022-08-01,6546.68408203125,3604.8134765625
2022-08-02,6633.9736328125,3730.562744140625
2022-08-03,6655.7958984375,3772.479248046875
2022-08-04,6808.552734375,3814.39599609375
2022-08-05,6874.01904296875,3898.228515625
2022-08-08,6874.01904296875,3940.145263671875
2022-08-09,6895.841796875,3889.845458984375
2022-08-10,6895.841796875,3822.778564453125
2022-08-11,6939.486328125,3831.162353515625
2022-08-12,6917.66357421875,3814.39599609375
2022-08-15,6939.486328125,3730.562744140625
2022-08-16,6961.30810546875,3697.02978515625
2022-08-18,6983.13037109375,3814.39599609375
2022-08-19,6895.841796875,3856.311767578125
2022-08-22,6983.13037109375,3898.228515625
2022-08-23,6895.841796875,3906.612060546875
2022-08-24,6939.486328125,3982.061279296875
2022-08-25,7048.59814453125,3831.162353515625
2022-08-26,6983.13037109375,3764.095703125
2022-08-29,7114.06396484375,3789.245849609375
2022-08-30,7135.88623046875,3755.712890625
2022-08-31,7157.708984375,3822.778564453125
2022-09-01,7114.06396484375,3839.54541015625
2022-09-02,7179.53125,3856.311767578125
2022-09-05,7223.17529296875,3873.07861328125
2022-09-06,7223.17529296875,3780.862548828125
2022-09-07,7310.46484375,3764.095703125
2022-09-08,7288.642578125,3822.778564453125
2022-09-09,7310.46484375,3856.311767578125
2022-09-12,7310.46484375,3806.01220703125
2022-09-13,7441.3984375,3789.245849609375
2022-09-14,7419.576171875,3755.712890625
2022-09-15,7637.79833984375,3772.479248046875
2022-09-16,7375.931640625,3697.02978515625
2022-09-19,7550.5087890625,3772.479248046875
2022-09-20,7463.220703125,3755.712890625
2022-09-21,7397.75390625,3713.79638671875
2022-09-22,7397.75390625,3713.79638671875
2022-09-23,7310.46484375,3671.879638671875
2022-09-26,7354.109375,3738.946044921875
2022-09-27,7244.99755859375,3722.1796875
2022-09-28,7266.81982421875,3747.329345703125
2022-09-29,7310.46484375,3722.1796875
2022-09-30,7463.220703125,3738.946044921875
2022-10-03,7419.576171875,3738.946044921875
2022-10-04,7463.220703125,3722.1796875
2022-10-05,7375.931640625,3738.946044921875
2022-10-06,7354.109375,3713.79638671875
2022-10-07,7157.708984375,3646.729736328125
2022-10-10,7244.99755859375,3705.412841796875
2022-10-11,7201.3525390625,3613.19677734375
2022-10-12,7266.81982421875,3638.3466796875
2022-10-13,7223.17529296875,3604.8134765625
2022-10-14,7201.3525390625,3596.43017578125
2022-10-17,7201.3525390625,3629.96337890625
2022-10-18,7244.99755859375,3562.89697265625
2022-10-19,7223.17529296875,3520.980712890625
2022-10-20,7419.576171875,3646.729736328125
2022-10-21,7550.5087890625,3655.11328125
2022-10-24,7768.73388671875,3697.02978515625
2022-10-25,7594.1533203125,3680.262939453125
2022-10-26,7463.220703125,3663.49658203125
2022-10-27,7594.1533203125,3663.49658203125
2022-10-28,7637.79833984375,3730.562744140625
2022-10-31,7681.443359375,3680.262939453125
2022-11-01,7681.443359375,3705.412841796875
2022-11-02,7637.79833984375,3537.7470703125
2022-11-03,7681.443359375,3462.297607421875
2022-11-04,7659.6201171875,3529.36376953125
2022-11-07,7725.087890625,3588.047119140625
2022-11-08,7637.79833984375,3537.7470703125
2022-11-09,7746.91015625,3512.597412109375
2022-11-10,7681.443359375,3495.830810546875
2022-11-11,7725.087890625,3479.064208984375
2022-11-14,7637.79833984375,3395.231201171875
2022-11-15,7681.443359375,3395.231201171875
2022-11-16,7506.86572265625,3395.231201171875
2022-11-17,7615.97705078125,3386.84814453125
2022-11-18,7703.26513671875,3361.6982421875
2022-11-21,7615.97705078125,3378.464599609375
2022-11-22,7768.73388671875,3353.31494140625
2022-11-23,7746.91015625,3328.1650390625
2022-11-24,7856.021484375,3378.464599609375
2022-11-25,7834.19970703125,3378.464599609375
2022-11-28,7877.84423828125,3336.548095703125
2022-11-29,7834.19970703125,3336.548095703125
2022-11-30,8117.88916015625,3386.84814453125
2022-12-01,7856.021484375,3319.781494140625
2022-12-02,7799.06298828125,3353.31494140625
2022-12-05,7689.52392578125,3219.18212890625
2022-12-06,7601.89404296875,3017.983642578125
2022-12-07,7404.7275390625,3085.049560546875
